1428095944328,60
1428095945336,58
1428095946342,57
1428095947367,59
1428095948344,60
1428095949356,59
1428095950392,58
1428095951617,57
1428095952414,59
1428095953380,58
1428095954388,57
1428095955408,59
1428095956407,58
1428095957415,57
1428095958427,56
1428095959435,55
1428095960438,54
1428095961449,53
1428095962455,52
1428095963458,51
1428095964467,59
1428095965466,60
1428095966477,60
1428095967485,59
1428095968494,58
1428095969492,57
1428095970501,59
1428095971504,60
1428095972513,59
1428095973511,58
1428095974514,57
1428095975519,56
1428095976535,55
1428095977535,54
1428095978547,53
1428095979563,52
1428095980560,51
1428095981600,60
1428095982579,59
1428095983578,58
1428095984786,57
1428095985598,56
1428095986609,55
1428095987605,54
1428095988618,53
1428095989630,52
1428095990636,51
1428095991641,50
1428095992650,49
1428095993649,60
1428095994696,59
1428095995669,59
1428095996682,58
1428095997691,59
1428095998693,58
1428095999699,57
1428096000706,56
1428096001723,55
1428096002724,59
1428096003746,60
1428096004734,59
1428096005744,58
1428096006748,57
1428096007759,56
1428096008763,55
1428096009775,54
1428096010785,60
1428096011791,59
1428096012797,58
1428096013812,57
1428096014807,56
1428096016059,55
1428096016829,54
1428096017843,60
1428096018844,59
1428096019838,58
1428096020860,60
1428096021876,59
1428096022864,58
1428096023874,60
1428096024882,59
1428096025892,58
1428096026893,57
1428096027896,56
1428096028912,60
1428096029944,59
1428096030939,58
1428096031949,57
1428096032946,60
1428096033970,59
1428096034970,60
1428096035978,59
1428096036986,58
1428096038000,57
1428096039001,56
1428096040008,55
1428096041016,59
1428096042031,58
1428096043031,57
1428096044040,56
1428096045042,55
1428096047176,60
1428096047249,59
1428096048061,59
1428096049076,58
1428096050077,57
1428096051088,56
1428096052093,55
1428096053104,54
1428096054110,53
1428096055116,52
1428096056126,59
1428096057133,58
1428096058141,57
1428096059152,56
1428096060183,55
1428096061164,54
1428096062172,60
1428096063176,59
1428096064179,59
1428096065185,58
1428096066201,57
1428096067196,59
1428096068203,59
1428096069201,58
1428096070214,57
1428096071244,56
1428096072253,55
1428096073239,54
1428096074250,53
1428096075260,60
1428096076262,59
1428096077265,60
1428096078283,59
1428096079293,58
1428096080527,57
1428096081321,56
1428096082323,59
1428096083325,58
1428096084338,60
1428096085341,59
1428096086344,59
1428096087351,58
1428096088369,57
1428096089371,60
1428096090375,58
1428096091385,57
1428096092400,56
1428096093399,55
1428096094397,54
1428096095413,53
1428096096419,52
1428096097424,60
1428096098436,59
1428096099432,58
1428096100451,57
1428096101456,59
1428096102459,58
1428096103474,57
1428096104477,56
1428096105488,60
1428096106491,59
1428096107503,58
1428096108523,59
1428096109520,58
1428096110543,57
1428096111536,60
1428096112548,59
1428096113558,58
1428096114567,59
1428096115919,58
1428096116578,57
1428096117581,60
1428096118589,59
1428096119600,58
1428096120606,60
1428096121614,59
1428096122649,59
1428096123644,59
1428096124651,58
1428096125664,57
1428096126646,56
1428096127652,55
1428096128657,59
1428096129661,58
1428096130672,57
1428096131684,59
1428096132691,58
1428096133687,57
1428096134683,56
1428096135698,55
1428096136701,54
1428096137725,59
1428096138714,58
1428096139722,57
1428096140730,56
1428096141744,55
1428096142746,54
1428096143757,53
1428096144759,52
1428096145782,51
1428096146761,60
1428096147777,60
1428096148786,59
1428096149792,58
1428096150799,59
1428096151806,60
1428096152809,60
1428096153815,59
1428096155094,58
1428096155833,60
1428096156840,59
1428096157856,58
1428096158874,57
1428096159884,56
1428096160877,55
1428096161882,54
1428096162890,53
1428096163899,59
1428096164902,58
1428096165913,57
1428096166924,59
1428096167926,58
1428096168936,57
1428096169943,56
1428096170952,55
1428096171972,54
1428096172966,59
1428096173977,58
1428096174980,57
1428096175988,56
1428096176995,60
1428096178017,59
1428096179013,58
1428096180018,57
1428096181030,56
1428096182026,55
1428096183057,59
1428096184056,58
1428096185045,57
1428096186053,59
1428096187062,58
1428096188069,57
1428096189075,60
1428096190082,59
1428096192211,58
1428096192282,57
1428096193101,60
1428096194101,60
1428096195132,59
1428096196120,60
1428096197124,59
1428096198133,60
1428096199141,59
1428096200149,58
1428096201157,57
1428096202162,56
1428096203186,55
1428096204187,54
1428096205201,53
1428096206208,59
1428096207203,58
1428096208212,57
1428096209224,60
1428096210226,59
1428096211236,60
1428096212244,59
1428096213253,60
1428096214256,59
1428096215268,58
1428096216276,60
1428096217280,59
1428096218289,58
1428096219292,59
1428096220299,60
1428096221310,59
1428096222317,58
1428096223322,57
1428096224342,56
1428096225338,55
1428096226347,60
1428096227351,59
1428096228355,58
1428096229368,60
1428096230650,59
1428096231379,59
1428096232399,58
1428096233395,57
1428096234420,56
1428096235413,55
1428096236423,54
1428096237424,59
1428096238440,60
1428096239458,59
1428096240445,58
1428096241460,57
1428096242481,56
1428096243478,60
1428096244488,59
1428096245500,58
1428096246484,57
1428096247488,56
1428096248499,55
1428096249502,54
1428096250504,53
1428096251522,60
1428096252527,59
1428096253562,60
1428096254539,59
1428096255543,58
1428096256547,57
1428096257558,56
1428096258559,55
1428096259572,60
1428096260576,59
1428096261585,58
1428096262586,57
1428096264722,60
1428096264800,59
1428096265609,58
1428096266619,60
1428096267624,59
1428096268632,60
1428096269636,59
1428096270639,59
1428096271647,58
1428096272673,57
1428096273660,56
1428096274666,55
1428096275666,59
1428096276677,58
1428096277700,59
1428096278708,58
1428096279705,57
1428096280711,59
1428096281719,58
1428096282732,57
1428096283732,56
1428096284740,60
1428096285745,59
1428096286748,58
1428096287769,60
1428096288774,60
1428096289784,59
1428096290789,60
1428096291796,59
1428096292803,60
1428096293810,60
1428096294821,59
1428096295826,58
1428096296833,57
1428096297841,56
1428096298839,59
1428096299861,60
1428096302015,59
1428096302104,60
1428096302878,59
1428096303880,58
1428096304894,57
1428096305901,56
1428096306916,55
1428096307923,60
1428096308933,59
1428096309934,60
1428096310939,59
1428096311947,58
1428096312972,57
1428096313971,56
1428096314978,55
1428096315983,60
1428096316994,59
1428096317997,59
1428096319000,58
1428096320013,60
1428096321015,59
1428096322015,58
1428096323026,57
1428096324036,60
1428096325042,59
1428096326049,58
1428096327055,60
1428096328066,59
1428096329077,58
1428096330081,57
1428096331082,56
1428096332094,55
1428096333101,60
1428096334111,60
1428096335121,59
1428096336127,58
1428096337139,57
1428096338159,56
1428096339453,55
1428096340167,54
1428096341165,60
1428096342166,60
1428096343174,60
1428096344187,59
1428096345189,58
1428096346188,59
1428096347210,58
1428096348215,57
1428096349219,56
1428096350230,59
1428096351238,59
1428096352246,60
1428096353254,59
1428096354255,60
1428096355264,59
1428096356290,58
1428096357278,59
1428096358286,58
1428096359288,57
1428096360297,56
1428096361299,59
1428096362330,58
1428096363350,57
1428096364324,59
1428096365333,58
1428096366334,57
1428096367332,59
1428096368344,58
1428096369342,60
1428096370353,60
1428096371371,60
1428096372571,59
1428096373372,60
1428096374383,60
1428096375390,59
1428096376395,57
1428096377423,56
1428096378407,55
1428096379413,59
1428096380438,59
1428096381427,58
1428096382451,57
1428096383460,56
1428096384453,60
1428096385459,59
1428096386471,58
1428096387472,57
1428096388480,60
1428096389492,59
1428096390503,58
1428096391497,57
1428096392524,59
1428096393514,58
1428096394518,57
1428096395525,60
1428096396534,59
1428096397536,58
1428096398543,57
1428096399563,56
1428096400566,59
1428096401578,58
1428096402587,57
1428096403593,59
1428096404604,58
1428096405610,57
1428096406863,59
1428096407632,59
1428096408618,58
1428096409639,57
1428096410633,59
1428096411640,58
1428096412679,60
1428096413655,59
1428096414657,59
1428096415667,58
1428096416696,60
1428096417699,60
1428096418705,59
1428096419717,58
1428096420730,57
1428096421719,56
1428096422722,55
1428096423723,60
1428096424738,59
1428096425750,58
1428096426765,57
1428096427750,59
1428096428776,58
1428096429778,59
1428096430781,58
1428096431787,59
1428096432807,58
1428096433797,59
1428096434813,58
1428096435821,57
1428096436836,59
1428096437848,58
1428096438838,57
1428096439843,60
1428096441966,59
1428096442041,58
1428096442868,57
1428096443875,56
1428096444879,60
1428096445881,59
1428096446889,58
1428096447898,57
1428096448913,59
1428096449923,60
1428096450929,59
1428096451936,58
1428096452934,60
1428096453952,60
1428096454964,59
1428096455977,58
1428096456971,59
1428096457984,58
1428096459000,59
1428096459997,58
1428096461009,60
1428096462013,59
1428096463020,58
1428096464027,57
1428096465035,60
1428096466033,59
1428096467048,58
1428096468056,57
1428096469074,56
1428096470073,55
1428096471084,60
1428096472087,59
1428096473107,58
1428096474116,57
1428096475114,56
1428096476116,55
1428096477138,54
1428096479255,53
1428096479340,52
1428096480151,59
1428096481156,60
1428096482163,59
1428096483175,58
1428096484181,57
1428096485181,56
1428096486198,54
1428096487200,53
1428096488204,59
1428096489213,60
1428096490231,59
1428096491229,58
1428096492232,60
1428096493240,59
1428096494245,58
1428096495244,57
1428096496256,56
1428096497262,55
1428096498271,54
1428096499351,53
1428096500356,52
1428096501360,51
1428096502362,59
1428096503379,60
1428096504408,59
1428096505405,57
1428096506403,56
1428096507414,55
1428096508419,54
1428096509436,59
1428096510435,58
1428096511439,57
1428096512452,56
1428096513460,60
1428096514454,59
1428096515484,58
1428096516478,60
1428096517482,59
1428096518711,58
1428096519508,57
1428096520513,56
1428096521510,59
1428096522518,58
1428096523525,57
1428096524544,60
1428096525552,60
1428096526547,59
1428096527550,58
1428096528563,57
1428096529568,56
1428096530589,55
1428096531595,60
1428096532592,59
1428096533598,58
1428096534605,57
1428096535621,56
1428096536634,55
1428096537635,60
1428096538636,59
1428096539641,58
1428096540651,57
1428096541657,60
1428096542664,60
1428096543686,59
1428096544675,58
1428096545672,57
1428096546686,59
1428096547684,58
1428096548731,57
1428096549717,56
1428096550714,55
1428096551719,60
1428096552724,59
1428096553732,58
1428096554758,57
1428096555751,56
1428096556754,55
1428096557989,60
1428096558776,59
1428096559783,58
1428096560791,57
1428096561795,59
1428096562805,58
1428096563820,57
1428096564814,56
1428096565827,55
1428096566847,54
1428096567838,59
1428096568845,58
1428096569863,60
1428096570866,59
1428096571873,59
1428096572886,58
1428096573885,57
1428096574916,56
1428096575905,55
1428096576910,60
1428096577913,59
1428096578924,58
1428096579929,57
1428096580936,60
1428096581946,59
1428096582948,58
1428096583956,57
1428096584965,56
1428096585973,60
1428096586980,59
1428096587984,59
1428096588992,58
1428096590007,57
1428096591004,56
1428096592018,55
1428096593024,54
1428096594029,60
1428096595038,59
1428096596059,58
1428096597264,57
1428096598060,60
1428096599070,59
1428096600065,58
1428096601080,60
1428096602151,59
1428096603149,59
1428096604171,58
1428096605174,60
1428096606176,60
1428096607188,60
1428096608208,60
1428096609202,59
1428096610212,59
1428096611228,60
1428096612232,59
1428096613237,58
1428096614237,60
1428096615246,59
1428096616261,59
1428096617255,58
1428096618273,57
1428096619287,56
1428096620282,59
1428096621291,58
1428096622301,57
1428096623309,56
1428096624320,59
1428096625328,58
1428096626337,57
1428096627327,56
1428096628345,55
1428096629347,54
1428096630357,53
1428096631375,52
1428096632370,59
1428096633378,60
1428096634613,59
1428096635397,58
1428096636417,60
1428096637416,59
1428096638416,59
1428096639439,60
1428096640435,59
1428096641438,58
1428096642447,57
1428096643454,56
1428096644458,55
1428096645462,54
1428096646469,53
1428096647481,60
1428096648480,59
1428096649490,58
1428096650499,57
1428096651511,56
1428096652546,55
1428096653512,54
1428096654515,53
1428096655530,52
1428096656538,51
1428096657544,50
1428096658552,60
1428096659558,59
1428096660559,59
1428096661569,58
1428096662594,60
1428096663581,59
1428096664589,58
1428096665594,57
1428096666607,56
1428096667608,55
1428096668619,60
1428096669622,59
1428096670869,58
1428096671635,57
1428096672656,60
1428096673645,59
1428096674651,60
1428096675660,59
1428096676685,60
1428096677688,59
1428096678680,60
1428096679693,59
1428096680708,58
1428096681703,57
1428096682735,60
1428096683716,59
1428096684734,58
1428096685735,57
1428096686740,60
1428096687754,59
1428096688751,59
1428096689759,58
1428096690781,57
1428096691782,56
1428096692775,60
1428096693790,60
1428096694799,60
1428096695798,59
1428096696809,59
1428096697820,58
1428096698831,57
1428096699840,56
1428096700837,55
1428096701840,60
1428096702847,59
1428096703851,58
1428096704859,57
1428096705876,60
1428096706876,60
1428096707882,59
1428096709164,58
1428096709893,57
1428096710898,56
1428096711903,60
1428096712902,60
1428096713905,59
1428096714922,58
1428096715931,57
1428096716939,56
1428096717945,55
1428096718952,60
1428096719965,59
1428096720971,58
1428096721976,60
1428096722976,59
1428096723993,60
1428096724994,59
1428096725998,58
1428096726996,56
1428096728001,55
1428096729031,54
1428096730028,53
1428096731021,52
1428096732036,51
1428096733036,60
1428096734053,59
1428096735066,58
1428096736066,59
1428096737070,58
1428096738069,57
1428096739072,60
1428096740068,59
1428096741082,58
1428096742109,57
1428096743098,56
1428096744327,60
1428096745112,59
1428096746125,60
1428096747129,59
1428096748130,58
1428096749139,57
1428096750141,56
1428096751153,60
1428096752161,59
1428096753165,60
1428096754172,59
1428096755175,58
1428096756182,57
1428096757180,56
1428096758191,54
1428096759197,53
1428096760211,52
1428096761217,60
1428096762228,59
1428096763231,58
1428096764231,57
1428096765253,56
1428096766252,55
1428096767267,53
1428096768267,52
1428096769281,51
1428096770283,50
1428096771288,60
1428096772296,60
1428096773299,60
1428096774303,59
1428096775310,58
1428096776314,57
1428096777531,56
1428096778326,59
1428096779340,59
1428096780344,58
1428096781351,60
1428096782357,59
1428096783366,58
1428096784370,57
1428096785375,56
1428096786394,55
1428096787398,59
1428096788394,58
1428096789419,57
1428096790413,56
1428096791414,55
1428096792415,59
1428096793422,58
1428096794427,57
1428096795440,56
1428096796445,60
1428096797460,59
1428096798454,58
1428096799460,60
1428096800463,59
1428096801475,58
1428096802480,57
1428096803509,56
1428096804509,60
1428096805517,59
1428096806521,58
1428096808635,59
1428096808699,58
1428096809527,57
1428096810526,56
1428096811538,60
1428096812539,60
1428096813564,59
1428096814554,58
1428096815563,60
1428096816563,59
1428096817569,58
1428096818581,60
1428096819583,59
1428096820593,58
1428096821594,57
1428096822613,60
1428096823617,59
1428096824618,58
1428096825632,59
1428096826633,59
1428096827640,58
1428096828659,57
1428096829644,60
1428096830658,59
1428096831656,58
1428096832667,57
1428096833678,56
1428096834680,55
1428096835690,60
1428096836709,59
1428096837703,58
1428096838710,57
1428096839718,56
1428096841858,60
1428096841937,59
1428096842761,58
1428096843751,57
1428096844754,60
1428096845765,60
1428096846765,59
1428096847776,60
1428096848779,60
1428096849787,59
1428096850805,58
1428096851812,60
1428096852817,59
1428096853825,60
1428096854822,59
1428096855829,59
1428096856844,58
1428096857843,57
1428096858845,56
1428096859866,59
1428096860862,58
1428096861869,57
1428096862882,56
1428096863884,55
1428096864893,60
1428096865914,60
1428096866929,59
1428096867925,57
1428096868931,56
1428096869932,55
1428096870944,54
1428096872205,53
1428096872946,52
1428096873965,51
1428096874974,60
1428096875970,60
1428096876977,59
1428096877974,58
1428096878988,57
1428096879996,56
1428096881009,55
1428096882018,54
1428096883027,53
1428096884036,52
1428096885033,51
1428096886038,59
1428096887051,58
1428096888055,57
1428096889065,59
1428096890071,58
1428096891084,60
1428096892083,59
1428096893093,58
1428096894101,59
1428096895127,58
1428096896127,57
1428096897121,56
1428096898146,60
1428096899154,59
1428096900145,58
1428096901146,59
1428096902154,58
1428096904285,57
1428096904348,56
1428096905184,55
1428096906188,54
1428096907198,59
1428096908211,58
1428096909203,59
1428096910222,58
1428096911223,57
1428096912241,59
1428096913230,59
1428096914232,58
1428096915258,60
1428096916260,59
1428096917257,58
1428096918264,57
1428096919272,56
1428096920283,60
1428096921285,59
1428096922293,58
1428096923298,57
1428096924306,59
1428096925326,59
1428096926327,58
1428096927325,57
1428096928330,56
1428096929333,55
1428096930366,54
1428096931345,53
1428096932351,52
1428096933357,51
1428096934365,50
1428096935374,60
1428096936381,59
1428096937632,58
1428096938411,57
1428096939401,59
1428096940415,58
1428096941423,57
1428096942431,56
1428096943453,55
1428096944439,60
1428096945441,60
1428096946454,59
1428096947456,60
1428096948465,59
1428096949476,58
1428096950485,57
1428096951496,56
1428096952499,60
1428096953506,59
1428096954519,58
1428096955523,57
1428096956521,56
1428096957530,55
1428096958541,54
1428096959543,53
1428096960546,52
1428096961550,51
1428096962579,50
1428096963572,60
1428096964584,59
1428096965599,58
1428096966612,57
1428096967595,56
1428096968606,59
1428096969848,60
1428096970633,59
1428096971636,60
1428096972644,59
1428096973654,58
1428096974658,57
1428096975665,56
1428096976672,59
1428096977673,58
1428096978676,57
1428096979684,59
1428096980697,60
1428096981697,59
1428096982701,58
1428096983702,59
1428096984718,58
1428096985727,57
1428096986738,56
1428096987741,59
1428096988756,58
1428096989755,57
1428096990759,60
1428096991761,59
1428096992770,60
1428096993768,59
1428096994772,59
1428096995783,58
1428096996793,60
1428096997797,59
1428096998805,58
1428096999810,57
1428097000820,59
1428097002057,58
1428097002835,57
1428097003835,59
1428097004845,58
1428097005869,60
1428097006863,59
1428097007877,57
1428097008873,56
1428097009886,60
1428097010891,59
1428097011899,58
1428097012904,57
1428097013916,56
1428097014924,55
1428097015930,54
1428097016933,53
1428097017933,52
1428097018941,51
1428097019954,50
1428097020948,60
1428097021966,59
1428097022972,59
1428097023966,60
1428097024989,59
1428097025989,57
1428097026999,56
1428097027992,55
1428097029002,54
1428097030004,53
1428097031012,52
1428097032009,51
1428097033013,60
1428097034025,60
1428097035030,59
1428097036032,58
1428097037278,57
1428097038049,56
1428097039069,60
1428097040065,59
1428097041069,58
1428097042070,57
1428097043081,56
1428097044092,60
1428097045099,60
1428097046109,59
1428097047116,58
1428097048129,57
1428097049131,56
1428097050124,60
1428097051144,59
1428097052161,58
1428097053143,57
1428097054156,59
1428097055160,58
1428097056169,57
1428097057178,56
1428097058180,55
1428097059185,54
1428097060199,60
1428097061197,59
1428097062206,60
1428097063220,59
1428097064216,59
1428097065234,58
1428097066227,60
1428097067232,59
1428097068240,58
1428097069244,60
1428097070264,59
1428097071519,58
1428097072283,57
1428097073275,56
1428097074281,55
1428097075295,54
1428097076298,53
1428097077311,52
1428097078310,51
1428097079332,60
1428097080328,59
1428097081333,58
1428097082343,57
1428097083353,56
1428097084345,59
1428097085356,58
1428097086364,57
1428097087362,56
1428097088362,55
1428097089391,54
1428097090384,53
1428097091398,52
1428097092407,51
1428097093416,50
1428097094429,60
1428097095426,59
1428097096427,60
1428097097433,59
1428097098438,58
1428097099445,60
1428097100466,59
1428097101464,58
1428097102469,57
1428097103477,59
1428097104486,58
1428097105486,60
1428097106745,59
1428097107498,58
1428097108504,57
1428097109523,60
1428097110533,59
1428097111531,58
1428097112526,59
1428097113538,58
1428097114543,57
1428097115548,56
1428097116554,60
1428097117560,59
1428097118569,58
1428097119575,57
1428097120587,59
1428097121587,58
1428097122592,57
1428097123593,56
1428097124619,55
1428097125615,54
1428097126627,53
1428097127632,60
1428097128640,59
1428097129645,57
1428097130659,56
1428097131660,60
1428097132663,59
1428097133667,58
1428097134674,57
1428097135690,56
1428097136689,55
1428097137695,60
1428097138694,59
1428097139711,58
1428097140708,57
1428097141733,56
1428097142741,60
1428097143747,59
1428097144746,58
1428097145974,57
1428097146769,56
1428097147773,60
1428097148777,59
1428097149784,58
1428097150795,57
1428097151802,60
1428097152800,59
1428097153813,58
1428097154818,57
1428097155813,55
1428097156826,54
1428097157825,53
1428097158837,52
1428097159840,59
1428097160843,60
1428097161856,59
1428097162869,59
1428097163873,58
1428097164889,57
1428097165904,56
1428097166893,55
1428097167896,59
1428097168905,58
1428097169926,57
1428097170915,59
1428097171921,58
1428097172938,60
1428097173935,59
1428097174935,58
1428097175945,59
1428097176952,58
1428097177953,59
1428097178964,58
1428097180206,57
1428097180985,56
1428097181985,55
1428097182987,54
1428097184001,59
1428097185004,58
1428097186013,60
1428097187020,59
1428097188021,59
1428097189027,58
1428097190044,57
1428097191047,56
1428097192046,59
1428097193062,60
1428097194059,59
1428097195076,58
1428097196072,57
1428097197076,59
1428097198079,58
1428097199095,60
1428097200099,59
1428097201108,58
1428097202120,57
1428097203122,56
1428097204130,55
1428097205125,54
1428097206134,53
1428097207149,60
1428097208157,59
1428097209150,59
1428097210160,60
1428097211168,59
1428097212194,58
1428097213180,57
1428097214186,56
1428097215192,55
1428097216480,54
1428097217210,60
1428097218219,59
1428097219221,58
1428097220255,57
1428097221241,56
1428097222243,55
1428097223247,54
1428097224267,53
1428097225269,59
1428097226277,58
1428097227286,57
1428097228295,60
1428097229295,60
1428097230286,59
1428097231295,58
1428097232311,57
1428097233313,56
1428097234309,59
1428097235322,59
1428097236342,58
1428097237334,59
1428097238344,58
1428097239354,57
1428097240362,59
1428097241371,58
1428097242379,57
1428097243387,56
1428097244380,55
1428097245392,54
1428097246400,59
1428097247404,58
1428097248405,60
1428097250545,59
1428097250607,58
1428097251432,57
1428097252442,56
1428097253440,55
1428097254452,60
1428097255444,59
1428097256452,60
1428097257465,59
1428097258468,58
1428097259479,57
1428097260483,60
1428097261504,59
1428097262514,60
1428097263507,59
1428097264511,58
1428097265524,57
1428097266536,60
1428097267535,59
1428097268541,58
1428097269541,57
1428097270550,60
1428097271558,59
1428097272566,60
1428097273568,59
1428097274593,58
1428097275598,57
1428097276598,56
1428097277615,60
1428097278613,59
1428097279628,58
1428097280644,57
1428097281639,56
1428097282644,55
1428097283907,54
1428097284666,52
1428097285673,59
1428097286676,58
1428097287684,57
